epoch,n_buckets,train_loss,train_acc,val_loss,val_acc,is_best
84,22,0.010304545454545457,0.9722863636363634,,,False
85,22,0.011172727272727273,0.9691409090909091,,,False
86,22,0.011304545454545458,0.9688636363636366,,,False
87,22,0.010272727272727274,0.972331818181818,,,False
88,22,0.011345454545454542,0.9684363636363634,,,False
89,22,0.010159090909090908,0.9726090909090911,,,False
90,22,0.010413636363636364,0.971740909090909,,,False
91,22,0.01004545454545455,0.9729499999999999,,,False
92,22,0.012418181818181818,0.9645,,,False
93,22,0.010027272727272728,0.9729272727272726,,,False
94,22,0.01108181818181818,0.96935,,,False
95,22,0.009963636363636364,0.9730454545454547,,,False
96,22,0.010790909090909092,0.9701636363636363,,,False
97,22,0.01069090909090909,0.9704318181818181,,,False
98,22,0.00987727272727273,0.9731500000000001,,,False
99,22,0.010781818181818182,0.9701272727272727,,,False
100,22,0.009799999999999998,0.9733636363636364,0.009613636363636362,0.9740954545454545,False
101,22,0.011299999999999998,0.9681136363636363,,,False
102,22,0.010218181818181817,0.9720772727272728,,,False
103,22,0.00974090909090909,0.973509090909091,,,False
104,22,0.01126818181818182,0.9680499999999999,,,False
105,22,0.010149999999999998,0.9725590909090909,,,False
106,22,0.009850000000000001,0.9732000000000002,,,False
107,22,0.010513636363636362,0.9709181818181822,,,False
108,22,0.009763636363636361,0.9734681818181818,,,False
109,22,0.009863636363636363,0.9730090909090907,,,False
110,22,0.010972727272727275,0.9695090909090909,,,False
111,22,0.009581818181818181,0.973890909090909,,,False
112,22,0.012109090909090908,0.9654454545454545,,,False
113,22,0.0097,0.9735772727272728,,,False
114,22,0.011313636363636364,0.9678727272727273,,,False
115,22,0.009768181818181816,0.9735181818181821,,,False
116,22,0.011649999999999999,0.9666636363636364,,,False
117,22,0.010045454545454545,0.9724499999999999,,,False
118,22,0.00973181818181818,0.9736454545454546,,,False
119,22,0.010513636363636364,0.9709500000000002,,,False
120,22,0.010122727272727273,0.9722772727272727,,,False
121,22,0.009568181818181816,0.9738863636363635,,,False
122,22,0.009913636363636362,0.9728045454545452,,,False
123,22,0.010068181818181816,0.9722136363636362,,,False
124,22,0.00967272727272727,0.9734818181818183,,,False
125,22,0.009418181818181819,0.9743454545454546,,,False
126,22,0.009486363636363635,0.9740090909090909,,,False
127,22,0.010154545454545454,0.9718863636363636,,,False
128,22,0.009227272727272728,0.9746454545454545,,,False
129,22,0.010345454545454547,0.9713363636363638,,,False
130,22,0.009240909090909088,0.9746090909090909,,,False
131,22,0.009177272727272727,0.9746999999999999,,,False
132,22,0.010299999999999997,0.9713590909090911,,,False
133,22,0.009109090909090907,0.9748818181818184,,,False
134,22,0.009177272727272727,0.9746454545454545,,,False
135,22,0.010995454545454543,0.9686636363636366,,,False
136,22,0.011195454545454547,0.968372727272727,,,False
137,22,0.009250000000000001,0.9746227272727274,,,False
138,22,0.010827272727272727,0.9693181818181817,,,False
139,22,0.009904545454545454,0.9727090909090909,,,False
140,22,0.009745454545454545,0.9729454545454547,,,False
141,22,0.009472727272727273,0.9738409090909091,,,False
142,22,0.00904090909090909,0.9749954545454547,,,False
143,22,0.009795454545454546,0.9729181818181818,,,False
144,22,0.009995454545454542,0.9721909090909091,,,False
145,22,0.00949090909090909,0.9737181818181818,,,False
146,22,0.009340909090909089,0.974190909090909,,,False
147,22,0.00901818181818182,0.975068181818182,,,False
148,22,0.009772727272727273,0.9726772727272728,,,False
149,22,0.00928636363636364,0.9741818181818183,,,False
150,22,0.009395454545454547,0.9738363636363637,0.008918181818181816,0.9747954545454547,False
151,22,0.008895454545454545,0.9752136363636364,,,False
152,22,0.009245454545454545,0.9742272727272728,,,False
153,22,0.008881818181818178,0.9752136363636364,,,False
154,22,0.00881363636363636,0.9753545454545454,,,False
155,22,0.010686363636363634,0.9699590909090908,,,False
156,22,0.009627272727272727,0.972659090909091,,,False
157,22,0.00890909090909091,0.9752045454545454,,,False
158,22,0.00937272727272727,0.9737499999999998,,,False
159,22,0.008745454545454548,0.9754681818181818,,,False
160,22,0.009381818181818184,0.9735227272727272,,,False
161,22,0.008949999999999998,0.9751318181818184,,,False
162,22,0.008636363636363638,0.9756681818181818,,,False
163,22,0.00968181818181818,0.9724545454545453,,,False
164,22,0.008795454545454544,0.9754045454545452,,,False
165,22,0.009759090909090908,0.9724409090909091,,,False
166,22,0.008640909090909091,0.9756681818181818,,,False
167,22,0.009668181818181817,0.9725818181818181,,,False
168,22,0.008613636363636363,0.9756954545454547,,,False
169,22,0.00855,0.9758181818181818,,,False
170,22,0.010231818181818182,0.9707818181818181,,,False
171,22,0.008554545454545455,0.9757590909090907,,,False
172,22,0.009095454545454545,0.9742727272727275,,,False
173,22,0.008536363636363635,0.9758227272727271,,,False
174,22,0.0099,0.9717136363636361,,,False
175,22,0.008936363636363638,0.9748090909090908,,,False
176,22,0.00854090909090909,0.9757909090909088,,,False
177,22,0.00945,0.9733272727272726,,,False
178,22,0.008518181818181819,0.9758454545454543,,,False
179,22,0.009681818181818182,0.9723045454545457,,,False
180,22,0.00855,0.9757863636363635,,,False
181,22,0.008504545454545457,0.9758545454545454,,,False
182,22,0.009645454545454546,0.9725999999999999,,,False
183,22,0.00846818181818182,0.9759272727272726,,,False
184,22,0.009013636363636363,0.9742545454545454,,,False
185,22,0.008713636363636363,0.9756363636363635,,,False
186,22,0.008559090909090909,0.9757727272727272,,,False
187,22,0.008554545454545454,0.9757318181818184,,,False
188,22,0.008377272727272728,0.9761727272727275,,,False
189,22,0.009836363636363636,0.9720954545454547,,,False
190,22,0.008386363636363636,0.9761545454545455,,,False
191,22,0.009713636363636362,0.9724909090909087,,,False
192,22,0.008790909090909092,0.975090909090909,,,False
193,22,0.008431818181818183,0.9760681818181819,,,False
194,22,0.008768181818181817,0.9750818181818183,,,False
195,22,0.00833636363636364,0.9762454545454546,,,False
196,22,0.009213636363636365,0.9740954545454545,,,False
197,22,0.008345454545454548,0.9762545454545454,,,False
198,22,0.009295454545454546,0.9735045454545452,,,False
199,22,0.009095454545454545,0.9742363636363635,,,False
200,22,0.008381818181818183,0.9761772727272725,0.008322727272727275,0.9764318181818183,True
201,22,0.008350000000000003,0.9762181818181822,,,False
202,22,0.008327272727272727,0.9762500000000002,,,False
203,22,0.011545454545454546,0.9666909090909092,,,False
204,22,0.008604545454545455,0.9756590909090908,,,False
205,22,0.00829090909090909,0.9763772727272729,,,False
206,22,0.009445454545454547,0.9732636363636367,,,False
207,22,0.008636363636363636,0.9755227272727273,,,False
208,22,0.008295454545454549,0.9763772727272729,,,False
209,22,0.010027272727272728,0.9711954545454543,,,False
210,22,0.00915,0.9746999999999999,,,False
211,22,0.008913636363636365,0.9751954545454545,,,False
212,22,0.008704545454545454,0.9756454545454543,,,False
213,22,0.009281818181818181,0.9740681818181817,,,False
214,22,0.008604545454545457,0.9758227272727271,,,False
215,22,0.00866818181818182,0.9756954545454544,,,False
216,22,0.008545454545454547,0.9759,,,False
217,22,0.010377272727272728,0.9710727272727272,,,False
218,22,0.008563636363636365,0.9759136363636363,,,False
219,22,0.008504545454545456,0.9759863636363636,,,False
220,22,0.008927272727272726,0.9748863636363637,,,False
221,22,0.008736363636363636,0.9756272727272727,,,False
222,22,0.008454545454545456,0.9761136363636361,,,False
223,22,0.008795454545454544,0.9752954545454545,,,False
224,22,0.008477272727272727,0.976068181818182,,,False
225,22,0.009345454545454547,0.9736909090909088,,,False
226,22,0.008495454545454547,0.9760500000000001,,,False
227,22,0.00849090909090909,0.9760636363636365,,,False
228,22,0.009486363636363637,0.9731954545454545,,,False
229,22,0.00879090909090909,0.9754772727272727,,,False
230,22,0.008581818181818182,0.9758863636363636,,,False
231,22,0.009940909090909092,0.9722045454545453,,,False
232,22,0.00860909090909091,0.9758227272727271,,,False
233,22,0.009036363636363638,0.9747227272727272,,,False
234,22,0.008527272727272729,0.9760090909090908,,,False
235,22,0.008536363636363639,0.9759727272727271,,,False
236,22,0.009213636363636365,0.9741636363636363,,,False
237,22,0.00861818181818182,0.9758045454545455,,,False
238,22,0.008513636363636364,0.9760318181818182,,,False
239,22,0.009863636363636364,0.9724318181818183,,,False
240,22,0.008477272727272729,0.976127272727273,,,False
241,22,0.008504545454545454,0.9760636363636365,,,False
242,22,0.011236363636363635,0.9672409090909092,,,False
243,22,0.008668181818181818,0.9757545454545453,,,False
244,22,0.00903181818181818,0.9746409090909093,,,False
245,22,0.008504545454545456,0.9760318181818182,,,False
246,22,0.008786363636363637,0.9752590909090909,,,False
247,22,0.008599999999999998,0.9758772727272728,,,False
248,22,0.008395454545454546,0.9762363636363638,,,False
249,22,0.009109090909090909,0.9744500000000001,,,False
250,22,0.00848181818181818,0.9760772727272727,0.008431818181818181,0.9768772727272729,False
251,22,0.009013636363636364,0.9746636363636365,,,False
252,22,0.008413636363636364,0.9762045454545455,,,False
253,22,0.008395454545454546,0.9762409090909091,,,False
254,22,0.008990909090909091,0.9746681818181819,,,False
255,22,0.008386363636363638,0.976281818181818,,,False
256,22,0.009018181818181816,0.9746409090909091,,,False
257,22,0.00835909090909091,0.97635,,,False
258,22,0.009131818181818184,0.9740772727272726,,,False
259,22,0.008386363636363636,0.9762772727272729,,,False
260,22,0.008386363636363638,0.9762772727272728,,,False
261,22,0.01025909090909091,0.9700818181818183,,,False
262,22,0.009659090909090909,0.9725999999999999,,,False
263,22,0.009145454545454543,0.9741772727272728,,,False
264,22,0.008931818181818181,0.9748590909090908,,,False
265,22,0.008859090909090907,0.9750681818181818,,,False
266,22,0.009363636363636362,0.9737318181818182,,,False
267,22,0.008536363636363637,0.9759,,,False
268,22,0.00855,0.9758363636363636,,,False
269,22,0.00846818181818182,0.9760636363636366,,,False
270,22,0.009522727272727273,0.9730727272727272,,,False
271,22,0.008490909090909092,0.9760181818181817,,,False
272,22,0.009090909090909092,0.9742999999999998,,,False
273,22,0.008468181818181817,0.9760636363636365,,,False
274,22,0.0097,0.9722863636363637,,,False
275,22,0.009522727272727273,0.974040909090909,,,False
276,22,0.008713636363636364,0.9755954545454546,,,False
277,22,0.008631818181818185,0.9757409090909089,,,False
278,22,0.010022727272727273,0.9717727272727273,,,False
279,22,0.008627272727272728,0.9757863636363634,,,False
280,22,0.008568181818181817,0.9759181818181818,,,False
281,22,0.009731818181818182,0.9726363636363634,,,False
282,22,0.008586363636363637,0.9758772727272725,,,False
283,22,0.008504545454545457,0.9760590909090908,,,False
284,22,0.011881818181818183,0.9656772727272727,,,False
285,22,0.00878181818181818,0.975481818181818,,,False
286,22,0.010672727272727273,0.9693409090909093,,,False
287,17,0.009676470588235293,0.9736117647058824,,,False
