method,missing,chr,MAF_bin,Num_SNPs,Bin_Acc,Bin_R2,Bin_Precision,Bin_Recall,Bin_F1,Bin_Acc_sd,Bin_R2_sd,Bin_Precision_sd,Bin_Recall_sd,Bin_F1_sd,Overall Acc,Overall R2,Overall Precision,Overall Recall,Overall F1
biunet,5%,7, 10%~20%,97290.0,0.9917425877647895,0.9749056273392643,0.9897185104647933,0.9877350912431001,0.9887242235606394,4.673410603179104e-05,0.00022361689705483598,0.0001045773276942715,4.8969054347555e-05,7.665633769982005e-05,0.9928486086923801,0.9766922072666223,0.9898771514039875,0.99022702550121,0.9900518261773579
biunet,5%,7, 20%~30%,69358.0,0.9899556058290452,0.9724625847059226,0.9910890359927723,0.9876936461539577,0.9893763317321289,4.3220316599092154e-05,4.531095760874032e-05,4.662417144769192e-05,5.127041994157355e-05,4.898317316720191e-05,0.9928486086923801,0.9766922072666223,0.9898771514039875,0.99022702550121,0.9900518261773579
biunet,5%,7, 30%~40%,61200.0,0.990325807090513,0.9709442263113933,0.9912378277069567,0.9897818970929212,0.9904997103089025,2.2412264828367303e-05,9.403793054958773e-06,1.601032681388921e-05,3.443279099528133e-05,2.535649067578084e-05,0.9928486086923801,0.9766922072666223,0.9898771514039875,0.99022702550121,0.9900518261773579
biunet,5%,7, 40%~50%,54457.0,0.9905313116103281,0.9698433199156716,0.9910799846339234,0.9903922874503568,0.9907244332932947,4.521777225665932e-05,0.00020993009399198728,4.421626943697423e-05,4.640248210531769e-05,4.449859625038555e-05,0.9928486086923801,0.9766922072666223,0.9898771514039875,0.99022702550121,0.9900518261773579
biunet,5%,7, Overall,497694.0,0.9928486086923801,0.9766922072666223,0.9898771514039875,0.99022702550121,0.9900518261773579,2.1435740429424022e-05,8.213570846401624e-05,4.248810630038298e-05,2.1608568977228804e-05,3.18453108217682e-05,0.9928486086923801,0.9766922072666223,0.9898771514039875,0.99022702550121,0.9900518261773579
biunet,15%,7, 0.1%~0.5%,17246.0,0.9819136804669681,0.6845347979731486,0.7622396951797658,0.9912548640726083,0.8546877842971391,0.0001748363477013903,0.0026576999441935657,0.0018160988948876051,0.000122285608713527,0.0012985404145092485,0.9727117678856096,0.9142519823962413,0.9636584335642068,0.9602755232230565,0.9619601737884774
biunet,15%,7, 0.5%~1%,19954.0,0.984624105138789,0.7665736686609508,0.8156781618368733,0.9864484365552104,0.8886509755788513,9.985664326645533e-05,0.0018993475734571067,0.0008660372918189646,0.000208089538433694,0.0006111426521830582,0.9727117678856096,0.9142519823962413,0.9636584335642068,0.9602755232230565,0.9619601737884774
biunet,15%,7, 1%~10%,178189.0,0.9794066973831157,0.8833322555082658,0.9201887120081232,0.9500930136250682,0.9347376167945436,1.1210259784920136e-05,0.00012349988904846525,9.101706418752818e-05,3.0858045606314605e-05,4.030921058721504e-05,0.9727117678856096,0.9142519823962413,0.9636584335642068,0.9602755232230565,0.9619601737884774
biunet,15%,7, 10%~20%,97290.0,0.9689201605945362,0.9082138904362078,0.9628296911115873,0.951764169664846,0.9572118481124897,9.274063946939976e-05,0.0002310258390804482,0.00015053642934446628,0.00013727055297853996,0.0001436565617935221,0.9727117678856096,0.9142519823962413,0.9636584335642068,0.9602755232230565,0.9619601737884774
biunet,15%,7, 20%~30%,69358.0,0.9667480625336964,0.9094399428387053,0.9691120294635843,0.9608307711232906,0.9648805373042516,3.7528135213341436e-05,0.0002520714680559524,4.1156780305912025e-05,6.437347994240169e-05,5.0950087540330384e-05,0.9727117678856096,0.9142519823962413,0.9636584335642068,0.9602755232230565,0.9619601737884774
biunet,15%,7, 30%~40%,61200.0,0.965693577936225,0.899298586158264,0.9691479208789558,0.9637217103214687,0.9663052005302623,3.6074268900208964e-05,0.0002004822552689639,3.2913709476559236e-05,6.1000826733190986e-05,3.5880114764141484e-05,0.9727117678856096,0.9142519823962413,0.9636584335642068,0.9602755232230565,0.9619601737884774
biunet,15%,7, 40%~50%,54457.0,0.9657828445128517,0.8937809202633537,0.9681685389862097,0.9651873374944104,0.9665084153531365,4.259357532192907e-05,0.0001488968226964852,5.174530299804735e-05,3.731718664542645e-05,4.3799689785175124e-05,0.9727117678856096,0.9142519823962413,0.9636584335642068,0.9602755232230565,0.9619601737884774
biunet,15%,7, Overall,497694.0,0.9727117678856096,0.9142519823962413,0.9636584335642068,0.9602755232230565,0.9619601737884774,1.9022391283097403e-05,8.33951933420205e-05,3.0216287767650356e-05,3.9416308167372165e-05,3.0239132684223044e-05,0.9727117678856096,0.9142519823962413,0.9636584335642068,0.9602755232230565,0.9619601737884774
biunet,25%,7, 0.1%~0.5%,17246.0,0.9713433769446759,0.5740404871981011,0.6826109270102014,0.9784326322618143,0.790677476271162,6.58167126840022e-05,0.001018526813888128,0.00010764010783317984,0.00010606077797309534,8.010551142263819e-05,0.9562838964820904,0.8649593198337122,0.9418720262142348,0.9359974520577631,0.9389129150403411
biunet,25%,7, 0.5%~1%,19954.0,0.9749814725383534,0.6635364497889699,0.7421131066704661,0.9644724150698544,0.8307017776834714,4.954686442902432e-05,0.0015830667856793549,0.0004035448307651796,0.0005887545449094878,0.0004927311424398698,0.9562838964820904,0.8649593198337122,0.9418720262142348,0.9359974520577631,0.9389129150403411
biunet,25%,7, 1%~10%,178189.0,0.9663557353215525,0.8160695950166819,0.8759501232557408,0.913160143211113,0.8939080846554938,2.225678643275578e-05,0.0001827028606140284,0.00010162032001948398,2.2898611857823257e-05,6.229831409795418e-05,0.9562838964820904,0.8649593198337122,0.9418720262142348,0.9359974520577631,0.9389129150403411
biunet,25%,7, 10%~20%,97290.0,0.950619360425096,0.8561432825386933,0.9403083967783358,0.9234607792639636,0.9316761150865043,5.127705023940046e-05,0.0003007110676403208,5.9828644274512264e-05,0.0001129824740565499,8.50945349487761e-05,0.9562838964820904,0.8649593198337122,0.9418720262142348,0.9359974520577631,0.9389129150403411
biunet,25%,7, 20%~30%,69358.0,0.9472955207369407,0.8586582366656422,0.9505844646729321,0.9382257018052368,0.944199429912504,9.484585333331364e-05,9.305652957155714e-05,0.0001441214651410924,9.465790726022962e-05,0.00011764487896128002,0.9562838964820904,0.8649593198337122,0.9418720262142348,0.9359974520577631,0.9389129150403411
biunet,25%,7, 30%~40%,61200.0,0.9454768270944741,0.8431915033118229,0.9509338281461946,0.9424251603945119,0.9463751218165616,5.239081722155806e-05,0.0003353796060718235,9.000549115453328e-05,2.3468233475569942e-05,5.028640305780807e-05,0.9562838964820904,0.8649593198337122,0.9418720262142348,0.9359974520577631,0.9389129150403411
biunet,25%,7, 40%~50%,54457.0,0.9454205180512174,0.8346510940681523,0.9494643033781208,0.9445179447928665,0.9465953150813631,0.0001283908387166717,0.0003170480401507691,0.0001466843641452468,0.00012780051264773155,0.00013542528074042963,0.9562838964820904,0.8649593198337122,0.9418720262142348,0.9359974520577631,0.9389129150403411
biunet,25%,7, Overall,497694.0,0.9562838964820904,0.8649593198337122,0.9418720262142348,0.9359974520577631,0.9389129150403411,1.3688683477154952e-05,9.064623156382123e-05,9.603869348590941e-06,3.098501570824905e-05,1.92935006108398e-05,0.9562838964820904,0.8649593198337122,0.9418720262142348,0.9359974520577631,0.9389129150403411
biunet,5%,8, 0.1%~0.5%,18736.0,0.994948551484098,0.864245269573682,0.9035863583029399,0.9970697376970349,0.9471202069819303,5.514049196843138e-05,0.0011053112523783622,0.0010274064800823372,0.000141545546207841,0.0005950003996933185,0.9927962966599287,0.9755815276993584,0.9895400112070131,0.9899328768128871,0.9897359659143223
biunet,5%,8, 0.5%~1%,20000.0,0.9956325757575758,0.9236603168505827,0.9350430225688816,0.9974337136717021,0.964704422114032,5.175551101205875e-05,0.0006531416353491911,0.000687715000797007,5.137298444725018e-05,0.00040455327636691534,0.9927962966599287,0.9755815276993584,0.9895400112070131,0.9899328768128871,0.9897359659143223
biunet,5%,8, 1%~10%,175624.0,0.9956471659840789,0.9700148262346083,0.9750181422990654,0.9965960012015033,0.9856000873241019,6.604071155527126e-06,0.00012335710274271035,2.9580605187117255e-05,1.357502712811661e-05,9.526748528798675e-06,0.9927962966599287,0.9755815276993584,0.9895400112070131,0.9899328768128871,0.9897359659143223
biunet,5%,8, 10%~20%,87505.0,0.9918114635873622,0.9741269136217534,0.9895545809866805,0.9878438233167665,0.9886973181962876,1.1250438536067444e-05,0.00010264888858874429,4.11061732726843e-05,3.613754514360521e-05,1.9516019216160222e-05,0.9927962966599287,0.9755815276993584,0.9895400112070131,0.9899328768128871,0.9897359659143223
biunet,5%,8, 20%~30%,64399.0,0.989464475027139,0.9703579623734112,0.9907592287200501,0.98694397014044,0.9888333725678832,2.322803243963518e-05,0.00019272694719991176,2.0957690905588745e-05,2.9976923353589107e-05,2.458407170752674e-05,0.9927962966599287,0.9755815276993584,0.9895400112070131,0.9899328768128871,0.9897359659143223
biunet,5%,8, 30%~40%,57235.0,0.9898172341039467,0.9692270359127025,0.990854491454471,0.9891551007749165,0.9899916301703787,1.653681705773073e-05,8.607819160422956e-05,2.4859520513238472e-05,2.988585338711636e-05,2.087622787632049e-05,0.9927962966599287,0.9755815276993584,0.9895400112070131,0.9899328768128871,0.9897359659143223
biunet,5%,8, 40%~50%,53358.0,0.9904258768955722,0.9690185986974061,0.9910577317653665,0.9902551674064733,0.9906427275424726,2.748656842093074e-05,0.00022002065459112257,2.9658196865295807e-05,2.1896067817297468e-05,2.5170941233481188e-05,0.9927962966599287,0.9755815276993584,0.9895400112070131,0.9899328768128871,0.9897359659143223
biunet,5%,8, Overall,476857.0,0.9927962966599287,0.9755815276993584,0.9895400112070131,0.9899328768128871,0.9897359659143223,3.7452226591001776e-06,6.84163713182691e-05,2.043930465024493e-06,1.5767456118556173e-05,8.712364074251865e-06,0.9927962966599287,0.9755815276993584,0.9895400112070131,0.9899328768128871,0.9897359659143223
biunet,15%,8, 0.1%~0.5%,18736.0,0.982303554330668,0.6410952485754365,0.7441453960479496,0.9878478583258691,0.8410663464270346,4.003601491366187e-05,0.0011771501655476484,0.00020773157917348267,0.0003911150989798073,2.652550609709154e-05,0.9726272046107972,0.9107540659797696,0.9624887298684963,0.9592649747470471,0.9608708895260959
biunet,15%,8, 0.5%~1%,20000.0,0.9846662878787878,0.7704955216600323,0.8154642411184403,0.9854370383790806,0.8880392197584808,8.257488879161683e-05,0.0011164953370689718,0.0007921245167816544,0.00018596905206351986,0.0004934827091930127,0.9726272046107972,0.9107540659797696,0.9624887298684963,0.9592649747470471,0.9608708895260959
biunet,15%,8, 1%~10%,175624.0,0.9799610635117172,0.8756508795172744,0.915688334873142,0.9513245549330969,0.9329412067666448,4.985645290769841e-05,0.00015907411052225122,0.00025180802219073266,0.00011696127933268327,0.00017138875937964436,0.9726272046107972,0.9107540659797696,0.9624887298684963,0.9592649747470471,0.9608708895260959
biunet,15%,8, 10%~20%,87505.0,0.968851563460443,0.9057438228864593,0.9621592865135451,0.9511452209104263,0.9565668343329209,6.062813188732624e-05,0.0002939396104772495,9.543904496864441e-05,6.187858495199651e-05,6.656980187541402e-05,0.9726272046107972,0.9107540659797696,0.9624887298684963,0.9592649747470471,0.9608708895260959
biunet,15%,8, 20%~30%,64399.0,0.9649055815378275,0.9017669057808075,0.9677566741017593,0.9581799622130935,0.9628519285868969,3.519062009488459e-05,0.00024596738038222755,6.0936855626185416e-05,1.83739869930831e-05,3.728445733023271e-05,0.9726272046107972,0.9107540659797696,0.9624887298684963,0.9592649747470471,0.9608708895260959
biunet,15%,8, 30%~40%,57235.0,0.9640939401881132,0.8940996635504259,0.9679123479027752,0.9617617257247456,0.9646817640851996,5.6901791527282956e-05,0.00029256562614768476,9.820350080137403e-05,7.055628244341393e-05,8.221857548260713e-05,0.9726272046107972,0.9107540659797696,0.9624887298684963,0.9592649747470471,0.9608708895260959
biunet,15%,8, 40%~50%,53358.0,0.9652426377800266,0.8908932254385703,0.967950183983253,0.9645417689665964,0.9660526347466823,5.486577432126513e-05,0.000201079570924443,6.361147911337313e-05,4.2615872309643915e-05,5.235994588008377e-05,0.9726272046107972,0.9107540659797696,0.9624887298684963,0.9592649747470471,0.9608708895260959
biunet,15%,8, Overall,476857.0,0.9726272046107972,0.9107540659797696,0.9624887298684963,0.9592649747470471,0.9608708895260959,2.0972109646601716e-05,7.765065446329775e-05,1.9805589388832682e-05,3.0080611311847273e-05,2.2584879552257716e-05,0.9726272046107972,0.9107540659797696,0.9624887298684963,0.9592649747470471,0.9608708895260959
biunet,25%,8, 0.1%~0.5%,18736.0,0.9718472621173304,0.5191540457943745,0.6605695187880632,0.9706528274977956,0.7714311689267884,0.00023000965471029578,0.0029587507200068697,0.0018360718856463537,0.00027882179385233115,0.001542296641168212,0.9561959239289131,0.8596438408764236,0.9400877952485285,0.9344310396049843,0.9372403888530233
biunet,25%,8, 0.5%~1%,20000.0,0.9750193181818182,0.6656283823108785,0.7411123067321085,0.963728908752393,0.8295826699333543,0.00014918857665708346,0.0020973492568924397,0.000892271612117461,0.0004735018755048281,0.0007995024388806883,0.9561959239289131,0.8596438408764236,0.9400877952485285,0.9344310396049843,0.9372403888530233
biunet,25%,8, 1%~10%,175624.0,0.9671849743736275,0.8042563365907941,0.8695369374675389,0.9140213856504867,0.8908624730199831,4.940452721502274e-05,0.000262242991760012,0.00020768164239926023,0.00014867569205035436,0.00017900965009832575,0.9561959239289131,0.8596438408764236,0.9400877952485285,0.9344310396049843,0.9372403888530233
biunet,25%,8, 10%~20%,87505.0,0.9507261056943932,0.8527797094104064,0.9393719236474801,0.9230944736658439,0.9310338214780854,6.561670261986175e-05,0.0003525679021470248,0.00012854154305583966,4.182211217302109e-05,8.013661942296123e-05,0.9561959239289131,0.8596438408764236,0.9400877952485285,0.9344310396049843,0.9372403888530233
biunet,25%,8, 20%~30%,64399.0,0.9446422328221735,0.8479310107304566,0.9485682675482924,0.9343393280612203,0.9411933436575333,7.39118487555367e-05,0.0005009407632013994,7.373224719926768e-05,2.668020822613082e-05,4.81518853638712e-05,0.9561959239289131,0.8596438408764236,0.9400877952485285,0.9344310396049843,0.9372403888530233
biunet,25%,8, 30%~40%,57235.0,0.943000283255372,0.8359034160755051,0.9490627141979897,0.9393540456969912,0.9438416564607222,3.917365768147067e-05,0.00022575058061856675,2.7428362925442458e-05,3.056388221132111e-05,2.9322288069273586e-05,0.9561959239289131,0.8596438408764236,0.9400877952485285,0.9344310396049843,0.9372403888530233
biunet,25%,8, 40%~50%,53358.0,0.9445441142562473,0.8295542908554601,0.9491518926196038,0.9434903724578009,0.9458707964722453,3.946399681252794e-05,0.00014850297369616665,4.810693038743697e-05,2.9661360521429733e-05,3.8836746374190655e-05,0.9561959239289131,0.8596438408764236,0.9400877952485285,0.9344310396049843,0.9372403888530233
biunet,25%,8, Overall,476857.0,0.9561959239289131,0.8596438408764236,0.9400877952485285,0.9344310396049843,0.9372403888530233,3.5555876159484964e-05,0.0002238504959241699,4.1877342827401984e-05,2.626414425996867e-05,3.35574291136989e-05,0.9561959239289131,0.8596438408764236,0.9400877952485285,0.9344310396049843,0.9372403888530233
biunet,5%,9, 0.1%~0.5%,13231.0,0.9950059891485331,0.9010449476896905,0.9171634454712169,0.9977786753707342,0.9549497071084819,6.719665784175469e-05,0.0018257777082206729,0.0008125828338417156,0.00013046506398908732,0.0005352080105084637,0.9927769224986353,0.9762555691654446,0.9896364031667829,0.9898169891545542,0.9897264220865966
biunet,5%,9, 0.5%~1%,14292.0,0.995838952073209,0.9460764970297085,0.9428831986568843,0.9978461873973229,0.969064664507829,9.927458767877551e-05,0.0012136445751629052,0.0012420205798925781,2.212583656849756e-05,0.0006857446278555781,0.9927769224986353,0.9762555691654446,0.9896364031667829,0.9898169891545542,0.9897264220865966
biunet,5%,9, 1%~10%,140302.0,0.9957228087636064,0.9732599774869374,0.9774576658362862,0.9963080263762686,0.9867179850212686,3.0385785511338004e-05,0.00014225704611905981,0.00017606724106780544,1.4311960591890334e-05,9.617125308719118e-05,0.9927769224986353,0.9762555691654446,0.9896364031667829,0.9898169891545542,0.9897264220865966
biunet,5%,9, 10%~20%,70996.0,0.991736090125436,0.9753769871320931,0.9899780686086074,0.9875827149908919,0.988776790130785,2.5894164516298587e-05,0.0001632927296089066,4.628295798473625e-05,5.821942963618226e-05,3.3989929520428234e-05,0.9927769224986353,0.9762555691654446,0.9896364031667829,0.9898169891545542,0.9897264220865966
biunet,5%,9, 20%~30%,50656.0,0.9891992811883842,0.9700842856768331,0.9905169577942465,0.9866523835343125,0.9885656271789952,3.679368937632619e-05,0.00032121093196251486,5.648288353821619e-05,1.7196651996217513e-05,3.611828859282817e-05,0.9927769224986353,0.9762555691654446,0.9896364031667829,0.9898169891545542,0.9897264220865966
biunet,5%,9, 30%~40%,42482.0,0.9900966969254714,0.9705179858997329,0.9910033645951666,0.9895057111134425,0.9902440279565118,6.396233675421763e-05,0.0002753224933056155,6.364850184267431e-05,5.957026195139045e-05,6.148376690350222e-05,0.9927769224986353,0.9762555691654446,0.9896364031667829,0.9898169891545542,0.9897264220865966
biunet,5%,9, 40%~50%,38881.0,0.9897527264621733,0.9675440837125976,0.9903824339078228,0.9895751205383058,0.9899654630660529,5.504044349865159e-05,3.6412587125510945e-05,5.3965059898368474e-05,6.299642737615934e-05,5.8728147096791945e-05,0.9927769224986353,0.9762555691654446,0.9896364031667829,0.9898169891545542,0.9897264220865966
biunet,5%,9, Overall,370840.0,0.9927769224986353,0.9762555691654446,0.9896364031667829,0.9898169891545542,0.9897264220865966,2.3380748033939393e-05,3.33631539365413e-05,5.465625244972776e-05,1.9572077449226257e-05,3.6700922839379415e-05,0.9927769224986353,0.9762555691654446,0.9896364031667829,0.9898169891545542,0.9897264220865966
biunet,15%,9, 0.1%~0.5%,13231.0,0.982578792230368,0.7183255579807853,0.7751284140639688,0.9901207732741911,0.8627524594557897,9.818140017213551e-05,0.0011452831822092915,0.0007334334144651564,6.211889828416456e-05,0.0005563513072225812,0.9721975784704995,0.9122747902893912,0.962484322118204,0.9581808918527194,0.9603218916684257
biunet,15%,9, 0.5%~1%,14292.0,0.9849242848298264,0.8290369914194676,0.8326130377766771,0.9868810347957266,0.8985703323058596,0.00012938807283309738,0.0014725050284777703,0.0010621973626125368,0.0004640674757595676,0.000772897453056403,0.9721975784704995,0.9122747902893912,0.962484322118204,0.9581808918527194,0.9603218916684257
biunet,15%,9, 1%~10%,140302.0,0.9797154557938438,0.8859487577661097,0.9229592284241795,0.9495629255040962,0.9359332034726201,4.1182408176806326e-05,0.0002487952222854503,0.00016925976614682377,5.279574073203158e-05,0.00011522544518246662,0.9721975784704995,0.9122747902893912,0.962484322118204,0.9581808918527194,0.9603218916684257
biunet,15%,9, 10%~20%,70996.0,0.9685035605932558,0.9091730689852233,0.9633816912835332,0.9505516367635524,0.9568548884052599,0.0001572506334933101,0.0005944412465132245,0.00024807956771370944,0.00018983749966775522,0.00021768849285737666,0.9721975784704995,0.9122747902893912,0.962484322118204,0.9581808918527194,0.9603218916684257
biunet,15%,9, 20%~30%,50656.0,0.9642972085032255,0.9019629817508258,0.9671263110959402,0.9575165837847557,0.9622018239466256,0.00011266107722348112,0.00020107268844600168,0.00012840059241140054,0.00015117609704788225,0.00014045344997497231,0.9721975784704995,0.9122747902893912,0.962484322118204,0.9581808918527194,0.9603218916684257
biunet,15%,9, 30%~40%,42482.0,0.9643182210504841,0.8969969216972936,0.9676495044394263,0.9622168221448661,0.9648068564246236,6.278358802829686e-05,0.00042138553489773817,6.051041902148528e-05,6.98378434510075e-05,6.288341157584949e-05,0.9721975784704995,0.9122747902893912,0.962484322118204,0.9581808918527194,0.9603218916684257
biunet,15%,9, 40%~50%,38881.0,0.9625058355993774,0.8848124655939543,0.965228807543574,0.9617523263996044,0.9632948376208975,0.00013554304040633183,0.00010023910135325072,0.00014689497774052071,0.00014067515989525038,0.00014160463148585887,0.9721975784704995,0.9122747902893912,0.962484322118204,0.9581808918527194,0.9603218916684257
biunet,15%,9, Overall,370840.0,0.9721975784704995,0.9122747902893912,0.962484322118204,0.9581808918527194,0.9603218916684257,3.905789123272403e-05,0.00019694235705611295,5.016834254085713e-05,5.392895222747326e-05,5.170597372670793e-05,0.9721975784704995,0.9122747902893912,0.962484322118204,0.9581808918527194,0.9603218916684257
biunet,25%,9, 0.1%~0.5%,13231.0,0.9721733623744053,0.60858753426197,0.6959887390666711,0.9758372894368909,0.7997030363319576,0.0001074004263420789,0.0003499274205007053,0.0006344964639890543,0.00037982318785869355,0.000511684959533778,0.9554976948320438,0.8617699341752374,0.9400582743165851,0.932706597639382,0.9363489862043939
biunet,25%,9, 0.5%~1%,14292.0,0.9759051471897818,0.7473631926004712,0.767769175406495,0.9656811917179544,0.8472935450141899,0.00011121238318266387,0.0008944815681374434,0.0007793990031409718,0.00022077559190828976,0.0006115752569881489,0.9554976948320438,0.8617699341752374,0.9400582743165851,0.932706597639382,0.9363489862043939
biunet,25%,9, 1%~10%,140302.0,0.9667957064911493,0.8187937267843606,0.8801592173014364,0.9119296104743934,0.8955654859459764,6.325725096648115e-05,0.0005459852053888952,0.00021094942539035078,0.0002228468464615933,0.00016297467631717842,0.9554976948320438,0.8617699341752374,0.9400582743165851,0.932706597639382,0.9363489862043939
biunet,25%,9, 10%~20%,70996.0,0.9502254288333786,0.8581408602427693,0.9412704998355617,0.922235712631078,0.9314893473786724,4.060233159195461e-05,0.0002889375968063296,3.6466064713873006e-05,0.00011151611924151199,7.36983844824351e-05,0.9554976948320438,0.8617699341752374,0.9400582743165851,0.932706597639382,0.9363489862043939
biunet,25%,9, 20%~30%,50656.0,0.9433014605945749,0.8474429280793475,0.9472312482058228,0.9328822262397823,0.9397855201634376,7.465736886207886e-05,0.0005992581436038544,6.378507525591065e-05,9.74413926162403e-05,8.073718163365637e-05,0.9554976948320438,0.8617699341752374,0.9400582743165851,0.932706597639382,0.9363489862043939
biunet,25%,9, 30%~40%,42482.0,0.9433464155228667,0.8394782868127547,0.9486143393737599,0.9401146583899811,0.9440669917124503,0.00012620491071469315,0.00029275819035695194,0.00010780960380667864,0.00011941695048915823,0.00011407253490949102,0.9554976948320438,0.8617699341752374,0.9400582743165851,0.932706597639382,0.9363489862043939
biunet,25%,9, 40%~50%,38881.0,0.9403463403874915,0.8212279681618219,0.9449422139577366,0.9391957446006515,0.9416157135381721,0.00011076164030849354,0.0001721059307377266,0.0001352124261407173,0.00011615447364834877,0.00012224506953942646,0.9554976948320438,0.8617699341752374,0.9400582743165851,0.932706597639382,0.9363489862043939
biunet,25%,9, Overall,370840.0,0.9554976948320438,0.8617699341752374,0.9400582743165851,0.932706597639382,0.9363489862043939,1.0083785420594466e-05,2.9983284193854404e-05,4.162135252271689e-06,2.7788101961688125e-05,1.5272055661807292e-05,0.9554976948320438,0.8617699341752374,0.9400582743165851,0.932706597639382,0.9363489862043939
biunet,5%,10, 0.1%~0.5%,15629.0,0.9948018155836954,0.9096252017060283,0.9183459292480287,0.9974300415392617,0.9553573213093719,0.00010536820234088553,0.0015362699627807911,0.001432682164178828,9.156431686725053e-05,0.0008419367320074736,0.9927584775929907,0.9761160887799578,0.9896590411899274,0.9899375997836581,0.9897979445581105
biunet,5%,10, 0.5%~1%,17161.0,0.9956525808166155,0.9331791233112514,0.9389138577637354,0.9980035288637555,0.9670473101019246,1.992411280756019e-05,0.0014620966618049624,0.0002912072058829674,5.640204968022263e-05,0.00018120741476002896,0.9927584775929907,0.9761160887799578,0.9896590411899274,0.9899375997836581,0.9897979445581105
biunet,5%,10, 1%~10%,158673.0,0.995604214805024,0.9734485783430182,0.9770392373142708,0.9962528100772219,0.9864704933351455,7.163579350445915e-06,3.621317349980013e-05,2.109675614526683e-05,1.4422126051163565e-05,1.5340748968911652e-05,0.9927584775929907,0.9761160887799578,0.9896590411899274,0.9899375997836581,0.9897979445581105
biunet,5%,10, 10%~20%,84925.0,0.9917642126296822,0.9749468377649858,0.98976205714831,0.9877532013287054,0.9887551543729328,1.1417926128195852e-05,6.348490525701702e-05,2.3146083496142056e-05,1.3388929446845685e-05,1.2546996153038594e-05,0.9927584775929907,0.9761160887799578,0.9896590411899274,0.9899375997836581,0.9897979445581105
biunet,5%,10, 20%~30%,57715.0,0.9894169101567524,0.9705396429384202,0.9906318189858668,0.9868827695391461,0.9887398620936839,4.652382422099142e-05,0.00011881432137326644,6.532363172688972e-05,3.886739816658927e-05,4.6625360045074506e-05,0.9927584775929907,0.9761160887799578,0.9896590411899274,0.9899375997836581,0.9897979445581105
biunet,5%,10, 30%~40%,50759.0,0.9901935587479037,0.9703464099005646,0.9911849358213191,0.9895450006642862,0.9903532509949815,3.474117756786682e-05,0.0002812361157762817,3.6295228591992426e-05,2.0183630975988384e-05,2.747567209587508e-05,0.9927584775929907,0.9761160887799578,0.9896590411899274,0.9899375997836581,0.9897979445581105
biunet,5%,10, 40%~50%,47287.0,0.9901012258478369,0.9683709909061099,0.9907214964949619,0.9899422890694547,0.9903196850977141,3.2598694794388834e-05,0.00023182093607486878,2.5335851272558236e-05,2.6189130938791134e-05,2.5800453033671002e-05,0.9927584775929907,0.9761160887799578,0.9896590411899274,0.9899375997836581,0.9897979445581105
biunet,5%,10, Overall,432149.0,0.9927584775929907,0.9761160887799578,0.9896590411899274,0.9899375997836581,0.9897979445581105,1.4798102076577063e-05,1.20468980759277e-05,2.639899460504524e-05,1.2923643513329515e-05,1.8790558806951932e-05,0.9927584775929907,0.9761160887799578,0.9896590411899274,0.9899375997836581,0.9897979445581105
biunet,15%,10, 0.1%~0.5%,15629.0,0.9822644190965901,0.7420322467564769,0.782140192200404,0.989949812210941,0.8667658028184747,0.00011166244830738351,0.0034673330321414266,0.0012077466748917358,0.00023469258679077414,0.0007515900186637437,0.9722693673906102,0.911856514103918,0.9627611231044272,0.9589579305582374,0.960851119382654
biunet,15%,10, 0.5%~1%,17161.0,0.9845513876601809,0.7934519803017213,0.8243486916019626,0.9869143259697518,0.8940368429017477,0.00016363702868635424,0.0014972907644705234,0.0014878415641030624,0.0002294996800789887,0.0009946146838066367,0.9722693673906102,0.911856514103918,0.9627611231044272,0.9589579305582374,0.960851119382654
biunet,15%,10, 1%~10%,158673.0,0.9792746049670669,0.886859321521607,0.9214581927972852,0.9495807175863006,0.9351371847925679,5.1369960928888275e-05,0.0001257199841850527,0.00029788387432445044,1.74695628572527e-05,0.00016342836692660417,0.9722693673906102,0.911856514103918,0.9627611231044272,0.9589579305582374,0.960851119382654
biunet,15%,10, 10%~20%,84925.0,0.9687559433011302,0.9076095030109613,0.9629046865086396,0.9513665246941901,0.957046697202924,4.722591374442559e-05,7.975965376535504e-05,7.324794880279115e-05,1.8047033480030467e-05,3.8011867275146094e-05,0.9722693673906102,0.911856514103918,0.9627611231044272,0.9589579305582374,0.960851119382654
biunet,15%,10, 20%~30%,57715.0,0.9649072374966856,0.9026124270109199,0.9673786345431011,0.958287772159727,0.9627285276765677,1.568396442548447e-05,0.00037164785423780697,3.88582431946134e-05,4.442527983221622e-06,1.755984656270356e-05,0.9722693673906102,0.911856514103918,0.9627611231044272,0.9589579305582374,0.960851119382654
biunet,15%,10, 30%~40%,50759.0,0.9650781440759572,0.8971059560130478,0.9686564376433929,0.9628904104339084,0.9656390324885046,0.00013691764612368907,0.00039239925995666674,0.0001447141008578116,0.00012868762947275216,0.00013315479344096695,0.9722693673906102,0.911856514103918,0.9627611231044272,0.9589579305582374,0.960851119382654
biunet,15%,10, 40%~50%,47287.0,0.9640171140636385,0.8885809027308419,0.9667784969370029,0.9632598505384875,0.9648287998040899,9.752643859306793e-05,0.00034303631616020046,9.52088989167682e-05,0.00010376370355862107,9.890233383417979e-05,0.9722693673906102,0.911856514103918,0.9627611231044272,0.9589579305582374,0.960851119382654
